id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected,teacher_subset_bucket,teacher_subset_id
ava__train__229255.jpg__1efc9c3d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/229255.jpg,/home/omen_pc1/ava/images/229255.jpg,229255.jpg,553,640,,,5.804964,0.0,0.0,5.0,0.01773,16.0,0.056738,34.0,0.120567,68.0,0.241135,65.0,0.230496,57.0,0.202128,25.0,0.088652,6.0,0.021277,6.0,0.021277,5.722661,0.52474,0.618583,0.493588,"['alamp', 'nima', 'rgnet']",0.546701,0.554509,-0.007808,839,752,87,0.2793333333333333,selected_high,True,selected_high,teacher__208__ava__229255.jpg__a1f711c6
ava__train__29975.jpg__b4802b9b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/29975.jpg,/home/omen_pc1/ava/images/29975.jpg,29975.jpg,628,471,,,4.440299,1.0,0.007463,7.0,0.052239,20.0,0.149254,42.0,0.313433,40.0,0.298507,18.0,0.134328,5.0,0.037313,0.0,0.0,1.0,0.007463,0.0,0.0,5.917537,0.546393,0.462011,0.508447,"['alamp', 'nima', 'rgnet']",0.493667,0.493243,0.000424,1528,1583,-55,0.509,middle_near_miss,False,middle_near_miss,teacher__209__ava__29975.jpg__3e88cfd0
ava__train__230127.jpg__ea94113e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/230127.jpg,/home/omen_pc1/ava/images/230127.jpg,230127.jpg,640,480,,,5.070588,0.0,0.0,9.0,0.035294,26.0,0.101961,57.0,0.223529,73.0,0.286275,48.0,0.188235,27.0,0.105882,9.0,0.035294,5.0,0.019608,1.0,0.003922,5.38627,0.487363,0.455006,0.382199,"['alamp', 'nima', 'rgnet']",0.421838,0.430737,-0.008899,2534,2515,19,0.8443333333333334,rejected_low,False,rejected_low,teacher__210__ava__230127.jpg__7d4846f8
ava__train__720602.jpg__7d3168d7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/720602.jpg,/home/omen_pc1/ava/images/720602.jpg,720602.jpg,720,480,,,5.1,0.0,0.0,1.0,0.007692,10.0,0.076923,26.0,0.2,45.0,0.346154,41.0,0.315385,4.0,0.030769,0.0,0.0,2.0,0.015385,1.0,0.007692,6.043769,0.560419,0.607668,0.423938,"['alamp', 'nima', 'rgnet']",0.511078,0.527089,-0.016011,1268,1080,188,0.4223333333333333,middle_near_miss,False,middle_near_miss,teacher__211__ava__720602.jpg__5b903586
aadb__val__farm1_368_19666179653_4a68f44402_b.jpg__426df1ff,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_19666179653_4a68f44402_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_19666179653_4a68f44402_b.jpg,farm1_368_19666179653_4a68f44402_b.jpg,1024,678,0.4,farm1_368_19666179653_4a68f44402_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.362049,0.484672,0.40266,0.341196,"['alamp', 'nima', 'rgnet']",0.380129,0.390376,-0.010247,2848,2846,2,0.949,rejected_low,False,rejected_low,teacher__212__aadb__farm1_368_19666179653_4a68f44402_b.jpg__74860d85
aadb__train__farm1_338_20105785411_a42069936a_b.jpg__f5c8251c,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_338_20105785411_a42069936a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_338_20105785411_a42069936a_b.jpg,farm1_338_20105785411_a42069936a_b.jpg,1024,612,0.55,farm1_338_20105785411_a42069936a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.405552,0.489506,0.662319,0.387605,"['alamp', 'nima', 'rgnet']",0.507681,0.526511,-0.01883,1314,1091,223,0.4376666666666666,middle_near_miss,False,middle_near_miss,teacher__213__aadb__farm1_338_20105785411_a42069936a_b.jpg__2644b433
aadb__train__farm1_334_20196213972_cf94875f8d_b.jpg__70ad5225,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_334_20196213972_cf94875f8d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_334_20196213972_cf94875f8d_b.jpg,farm1_334_20196213972_cf94875f8d_b.jpg,1024,768,0.45,farm1_334_20196213972_cf94875f8d_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.519554,0.502173,0.412984,0.370602,"['alamp', 'nima', 'rgnet']",0.400712,0.40941,-0.008698,2730,2722,8,0.9096666666666666,rejected_low,False,rejected_low,teacher__214__aadb__farm1_334_20196213972_cf94875f8d_b.jpg__8165d999
aadb__val__farm1_353_20274111852_3e302f8dec_b.jpg__2e1b6ba6,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_353_20274111852_3e302f8dec_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_353_20274111852_3e302f8dec_b.jpg,farm1_353_20274111852_3e302f8dec_b.jpg,856,571,0.6,farm1_353_20274111852_3e302f8dec_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.290328,0.476703,0.397601,0.449804,"['alamp', 'nima', 'rgnet']",0.431613,0.430347,0.001266,2428,2520,-92,0.809,rejected_low,False,rejected_low,teacher__215__aadb__farm1_353_20274111852_3e302f8dec_b.jpg__c77ec71f
ava__train__404378.jpg__ad6b781e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/404378.jpg,/home/omen_pc1/ava/images/404378.jpg,404378.jpg,427,640,,,5.74269,2.0,0.011696,2.0,0.011696,8.0,0.046784,23.0,0.134503,38.0,0.222222,47.0,0.274854,29.0,0.169591,15.0,0.087719,5.0,0.02924,2.0,0.011696,5.584846,0.509427,0.464612,0.465789,"['alamp', 'nima', 'rgnet']",0.469682,0.471805,-0.002123,1902,1946,-44,0.6336666666666667,middle_near_miss,False,middle_near_miss,teacher__216__ava__404378.jpg__ccac6cad
ava__train__183029.jpg__f5377b74,ava,train,data/processed/ava/train.csv,data/raw/ava/images/183029.jpg,/home/omen_pc1/ava/images/183029.jpg,183029.jpg,600,439,,,5.328063,2.0,0.007905,2.0,0.007905,14.0,0.055336,30.0,0.118577,102.0,0.403162,67.0,0.264822,23.0,0.090909,11.0,0.043478,1.0,0.003953,1.0,0.003953,5.604006,0.511556,0.497306,0.471853,"['alamp', 'nima', 'rgnet']",0.486005,0.489262,-0.003257,1632,1639,-7,0.5436666666666666,middle_near_miss,False,middle_near_miss,teacher__217__ava__183029.jpg__21682e5f
ava__val__775114.jpg__5c6ecc9c,ava,val,data/processed/ava/val.csv,data/raw/ava/images/775114.jpg,/home/omen_pc1/ava/images/775114.jpg,775114.jpg,640,480,,,4.985366,0.0,0.0,7.0,0.034146,22.0,0.107317,34.0,0.165854,71.0,0.346341,52.0,0.253659,13.0,0.063415,6.0,0.029268,0.0,0.0,0.0,0.0,5.79413,0.532681,0.403757,0.410171,"['alamp', 'nima', 'rgnet']",0.419856,0.425661,-0.005805,2559,2584,-25,0.8526666666666667,rejected_low,False,rejected_low,teacher__218__ava__775114.jpg__9cb6f421
ava__train__649029.jpg__518f8161,ava,train,data/processed/ava/train.csv,data/raw/ava/images/649029.jpg,/home/omen_pc1/ava/images/649029.jpg,649029.jpg,640,458,,,5.013274,2.0,0.00885,13.0,0.057522,15.0,0.066372,33.0,0.146018,91.0,0.402655,48.0,0.212389,12.0,0.053097,8.0,0.035398,3.0,0.013274,1.0,0.004425,5.524651,0.502739,0.3672,0.358654,"['alamp', 'nima', 'rgnet']",0.376481,0.384112,-0.007631,2866,2873,-7,0.955,rejected_low,False,rejected_low,teacher__219__ava__649029.jpg__432c3019
ava__train__823737.jpg__538bd324,ava,train,data/processed/ava/train.csv,data/raw/ava/images/823737.jpg,/home/omen_pc1/ava/images/823737.jpg,823737.jpg,720,720,,,5.192593,1.0,0.007407,2.0,0.014815,9.0,0.066667,27.0,0.2,44.0,0.325926,33.0,0.244444,13.0,0.096296,3.0,0.022222,2.0,0.014815,1.0,0.007407,5.596186,0.510687,0.575601,0.447113,"['alamp', 'nima', 'rgnet']",0.504866,0.514469,-0.009603,1357,1261,96,0.452,middle_near_miss,False,middle_near_miss,teacher__220__ava__823737.jpg__21cb92bd
aadb__train__farm1_364_20273260132_24848f10fd_b.jpg__89781c85,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_364_20273260132_24848f10fd_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_364_20273260132_24848f10fd_b.jpg,farm1_364_20273260132_24848f10fd_b.jpg,800,600,0.3,farm1_364_20273260132_24848f10fd_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.058077,0.450897,0.603479,0.368103,"['alamp', 'nima', 'rgnet']",0.470533,0.486441,-0.015908,1889,1685,204,0.6293333333333333,middle_near_miss,False,middle_near_miss,teacher__221__aadb__farm1_364_20273260132_24848f10fd_b.jpg__65a5157a
aadb__val__farm1_368_20175088266_55846a873c_b.jpg__e8c99e3d,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20175088266_55846a873c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20175088266_55846a873c_b.jpg,farm1_368_20175088266_55846a873c_b.jpg,727,1024,0.85,farm1_368_20175088266_55846a873c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.561025,0.506781,0.590047,0.684891,"['alamp', 'nima', 'rgnet']",0.629142,0.615495,0.013647,235,270,-35,0.078,selected_high,True,selected_high,teacher__222__aadb__farm1_368_20175088266_55846a873c_b.jpg__dc9c874f
ava__train__797265.jpg__71aceace,ava,train,data/processed/ava/train.csv,data/raw/ava/images/797265.jpg,/home/omen_pc1/ava/images/797265.jpg,797265.jpg,720,720,,,5.87037,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.098765,51.0,0.314815,53.0,0.32716,25.0,0.154321,14.0,0.08642,3.0,0.018519,0.0,0.0,5.79151,0.53239,0.485391,0.425805,"['alamp', 'nima', 'rgnet']",0.460298,0.468606,-0.008308,2052,2005,47,0.6836666666666666,middle_near_miss,False,middle_near_miss,teacher__223__ava__797265.jpg__9c34d461
ava__train__856220.jpg__e6e19af7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/856220.jpg,/home/omen_pc1/ava/images/856220.jpg,856220.jpg,800,626,,,5.938389,3.0,0.014218,1.0,0.004739,11.0,0.052133,18.0,0.085308,52.0,0.246445,58.0,0.274882,30.0,0.14218,21.0,0.099526,13.0,0.061611,4.0,0.018957,5.932201,0.548022,0.519907,0.509969,"['alamp', 'nima', 'rgnet']",0.517749,0.520149,-0.0024,1186,1186,0,0.395,middle_near_miss,False,middle_near_miss,teacher__224__ava__856220.jpg__81ca5847
aadb__train__farm1_342_20022385830_366743c878_b.jpg__9a30aca9,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_342_20022385830_366743c878_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_342_20022385830_366743c878_b.jpg,farm1_342_20022385830_366743c878_b.jpg,1024,681,0.45,farm1_342_20022385830_366743c878_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.240505,0.471167,0.368014,0.464226,"['alamp', 'nima', 'rgnet']",0.426435,0.421972,0.004463,2487,2618,-131,0.8286666666666667,rejected_low,False,rejected_low,teacher__225__aadb__farm1_342_20022385830_366743c878_b.jpg__c7e99cd6
ava__train__297671.jpg__42595df1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/297671.jpg,/home/omen_pc1/ava/images/297671.jpg,297671.jpg,640,427,,,5.283951,0.0,0.0,4.0,0.016461,16.0,0.065844,37.0,0.152263,93.0,0.382716,56.0,0.230453,22.0,0.090535,12.0,0.049383,1.0,0.004115,2.0,0.00823,5.773428,0.530381,0.448704,0.458647,"['alamp', 'nima', 'rgnet']",0.461843,0.464933,-0.00309,2027,2070,-43,0.6753333333333333,middle_near_miss,False,middle_near_miss,teacher__226__ava__297671.jpg__f0c97e79
ava__train__78275.jpg__6027d72b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/78275.jpg,/home/omen_pc1/ava/images/78275.jpg,78275.jpg,640,480,,,5.859778,3.0,0.01107,5.0,0.01845,18.0,0.066421,31.0,0.114391,62.0,0.228782,56.0,0.206642,42.0,0.154982,35.0,0.129151,13.0,0.04797,6.0,0.02214,6.102426,0.566936,0.628151,0.630257,"['alamp', 'nima', 'rgnet']",0.623082,0.619811,0.003271,262,255,7,0.087,selected_high,True,selected_high,teacher__227__ava__78275.jpg__07a2b171
ava__val__446022.jpg__0d933bc2,ava,val,data/processed/ava/val.csv,data/raw/ava/images/446022.jpg,/home/omen_pc1/ava/images/446022.jpg,446022.jpg,634,474,,,5.195,1.0,0.005,1.0,0.005,12.0,0.06,44.0,0.22,68.0,0.34,49.0,0.245,14.0,0.07,8.0,0.04,2.0,0.01,1.0,0.005,6.221869,0.580208,0.549618,0.585552,"['alamp', 'nima', 'rgnet']",0.570644,0.56858,0.002064,609,615,-6,0.2026666666666666,selected_high,True,selected_high,teacher__228__ava__446022.jpg__28367b48
ava__train__651141.jpg__d3ce10de,ava,train,data/processed/ava/train.csv,data/raw/ava/images/651141.jpg,/home/omen_pc1/ava/images/651141.jpg,651141.jpg,519,720,,,5.072815,7.0,0.033981,5.0,0.024272,10.0,0.048544,36.0,0.174757,77.0,0.373786,41.0,0.199029,21.0,0.101942,6.0,0.029126,2.0,0.009709,1.0,0.004854,5.45659,0.495177,0.370947,0.33427,"['alamp', 'nima', 'rgnet']",0.365032,0.374911,-0.009879,2910,2914,-4,0.9696666666666668,rejected_low,False,rejected_low,teacher__229__ava__651141.jpg__52dacd00
ava__train__448426.jpg__27713214,ava,train,data/processed/ava/train.csv,data/raw/ava/images/448426.jpg,/home/omen_pc1/ava/images/448426.jpg,448426.jpg,640,499,,,5.589744,2.0,0.007326,2.0,0.007326,11.0,0.040293,35.0,0.128205,79.0,0.289377,89.0,0.326007,32.0,0.117216,15.0,0.054945,6.0,0.021978,2.0,0.007326,5.384299,0.487144,0.660819,0.5256,"['alamp', 'nima', 'rgnet']",0.575842,0.58068,-0.004838,559,507,52,0.186,selected_high,True,selected_high,teacher__230__ava__448426.jpg__b0ff15bc
aadb__train__farm1_352_20076697229_8a42a882b7_b.jpg__62f29766,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_352_20076697229_8a42a882b7_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_352_20076697229_8a42a882b7_b.jpg,farm1_352_20076697229_8a42a882b7_b.jpg,739,1024,0.75,farm1_352_20076697229_8a42a882b7_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.555094,0.506122,0.579912,0.602685,"['alamp', 'nima', 'rgnet']",0.58392,0.577953,0.005967,498,531,-33,0.1656666666666666,selected_high,True,selected_high,teacher__231__aadb__farm1_352_20076697229_8a42a882b7_b.jpg__09ad286a
ava__train__150873.jpg__ea163189,ava,train,data/processed/ava/train.csv,data/raw/ava/images/150873.jpg,/home/omen_pc1/ava/images/150873.jpg,150873.jpg,640,304,,,5.867052,0.0,0.0,7.0,0.020231,21.0,0.060694,45.0,0.130058,76.0,0.219653,89.0,0.257225,43.0,0.124277,38.0,0.109827,16.0,0.046243,11.0,0.031792,5.901502,0.544611,0.370148,0.455204,"['alamp', 'nima', 'rgnet']",0.430122,0.43034,-0.000218,2448,2521,-73,0.8156666666666667,rejected_low,False,rejected_low,teacher__232__ava__150873.jpg__6a6af79d
ava__train__507854.jpg__0584894b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/507854.jpg,/home/omen_pc1/ava/images/507854.jpg,507854.jpg,640,545,,,6.091743,0.0,0.0,1.0,0.004587,2.0,0.009174,13.0,0.059633,48.0,0.220183,78.0,0.357798,55.0,0.252294,15.0,0.068807,5.0,0.022936,1.0,0.004587,6.133721,0.570413,0.660948,0.562294,"['alamp', 'nima', 'rgnet']",0.602567,0.607906,-0.005339,380,310,70,0.1263333333333333,selected_high,True,selected_high,teacher__233__ava__507854.jpg__7817edd7
ava__train__790070.jpg__6b89dd39,ava,train,data/processed/ava/train.csv,data/raw/ava/images/790070.jpg,/home/omen_pc1/ava/images/790070.jpg,790070.jpg,480,720,,,6.816794,1.0,0.007634,0.0,0.0,1.0,0.007634,5.0,0.038168,13.0,0.099237,44.0,0.335878,28.0,0.21374,18.0,0.137405,10.0,0.076336,11.0,0.083969,5.616017,0.512891,0.446489,0.523973,"['alamp', 'nima', 'rgnet']",0.491871,0.487443,0.004428,1542,1672,-130,0.5136666666666667,middle_near_miss,False,middle_near_miss,teacher__234__ava__790070.jpg__3014589e
ava__train__339389.jpg__45718315,ava,train,data/processed/ava/train.csv,data/raw/ava/images/339389.jpg,/home/omen_pc1/ava/images/339389.jpg,339389.jpg,508,579,,,4.083019,14.0,0.05283,20.0,0.075472,50.0,0.188679,74.0,0.279245,78.0,0.29434,20.0,0.075472,5.0,0.018868,1.0,0.003774,1.0,0.003774,2.0,0.007547,5.498463,0.499829,0.558152,0.486947,"['alamp', 'nima', 'rgnet']",0.516717,0.520922,-0.004205,1198,1175,23,0.399,middle_near_miss,False,middle_near_miss,teacher__235__ava__339389.jpg__2c54ff93
aadb__train__farm1_433_20159617675_d055c19d5f_b.jpg__eca49132,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_433_20159617675_d055c19d5f_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_433_20159617675_d055c19d5f_b.jpg,farm1_433_20159617675_d055c19d5f_b.jpg,1024,678,0.55,farm1_433_20159617675_d055c19d5f_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.457088,0.495232,0.710196,0.855006,"['alamp', 'nima', 'rgnet']",0.761105,0.735875,0.02523,25,27,-2,0.008,selected_high,True,selected_high,teacher__236__aadb__farm1_433_20159617675_d055c19d5f_b.jpg__8b52a8ab
ava__val__421800.jpg__80f78065,ava,val,data/processed/ava/val.csv,data/raw/ava/images/421800.jpg,/home/omen_pc1/ava/images/421800.jpg,421800.jpg,580,406,,,4.732673,2.0,0.009901,2.0,0.009901,31.0,0.153465,50.0,0.247525,72.0,0.356436,28.0,0.138614,10.0,0.049505,4.0,0.019802,3.0,0.014851,0.0,0.0,5.623652,0.513739,0.554012,0.494274,"['alamp', 'nima', 'rgnet']",0.520116,0.524076,-0.00396,1149,1130,19,0.3826666666666666,middle_near_miss,False,middle_near_miss,teacher__237__ava__421800.jpg__d29644e6
aadb__train__farm1_388_20281080121_de557167a7_b.jpg__88fd3fae,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_388_20281080121_de557167a7_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_388_20281080121_de557167a7_b.jpg,farm1_388_20281080121_de557167a7_b.jpg,1024,683,0.45,farm1_388_20281080121_de557167a7_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.50674,0.500749,0.441251,0.396964,"['alamp', 'nima', 'rgnet']",0.425057,0.432461,-0.007404,2500,2494,6,0.833,rejected_low,False,rejected_low,teacher__238__aadb__farm1_388_20281080121_de557167a7_b.jpg__3564f8cd
ava__train__379274.jpg__bfdc0601,ava,train,data/processed/ava/train.csv,data/raw/ava/images/379274.jpg,/home/omen_pc1/ava/images/379274.jpg,379274.jpg,562,640,,,5.75,0.0,0.0,1.0,0.004032,10.0,0.040323,42.0,0.169355,70.0,0.282258,58.0,0.233871,29.0,0.116935,21.0,0.084677,13.0,0.052419,4.0,0.016129,5.956422,0.550714,0.580672,0.550574,"['alamp', 'nima', 'rgnet']",0.562627,0.564139,-0.001512,683,652,31,0.2273333333333333,selected_high,True,selected_high,teacher__239__ava__379274.jpg__0235efde
ava__train__382472.jpg__59ca3b6d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/382472.jpg,/home/omen_pc1/ava/images/382472.jpg,382472.jpg,433,640,,,5.702222,3.0,0.013333,6.0,0.026667,7.0,0.031111,23.0,0.102222,67.0,0.297778,55.0,0.244444,37.0,0.164444,15.0,0.066667,9.0,0.04,3.0,0.013333,5.410468,0.490052,0.47829,0.619131,"['alamp', 'nima', 'rgnet']",0.549887,0.536391,0.013496,810,949,-139,0.2696666666666666,selected_high,True,selected_high,teacher__240__ava__382472.jpg__b06ee024
ava__train__843246.jpg__a5739e8a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/843246.jpg,/home/omen_pc1/ava/images/843246.jpg,843246.jpg,800,396,,,5.183908,0.0,0.0,1.0,0.005747,6.0,0.034483,32.0,0.183908,73.0,0.41954,47.0,0.270115,14.0,0.08046,0.0,0.0,1.0,0.005747,0.0,0.0,6.153806,0.572645,0.645488,0.47788,"['alamp', 'nima', 'rgnet']",0.5544,0.567518,-0.013118,756,628,128,0.2516666666666666,selected_high,True,selected_high,teacher__241__ava__843246.jpg__4ef00723
ava__train__925174.jpg__50026e51,ava,train,data/processed/ava/train.csv,data/raw/ava/images/925174.jpg,/home/omen_pc1/ava/images/925174.jpg,925174.jpg,800,533,,,6.447674,0.0,0.0,1.0,0.005814,2.0,0.011628,8.0,0.046512,34.0,0.197674,51.0,0.296512,40.0,0.232558,20.0,0.116279,7.0,0.040698,9.0,0.052326,5.866997,0.540777,0.409035,0.502297,"['alamp', 'nima', 'rgnet']",0.46884,0.466101,0.002739,1916,2047,-131,0.6383333333333333,middle_near_miss,False,middle_near_miss,teacher__242__ava__925174.jpg__8ff9dd0d
aadb__train__farm1_265_20210640135_c179a1caa4_b.jpg__7298764b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_265_20210640135_c179a1caa4_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_265_20210640135_c179a1caa4_b.jpg,farm1_265_20210640135_c179a1caa4_b.jpg,1024,683,0.45,farm1_265_20210640135_c179a1caa4_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.591208,0.510134,0.296889,0.367496,"['alamp', 'nima', 'rgnet']",0.353517,0.357119,-0.003602,2944,2966,-22,0.981,rejected_low,False,rejected_low,teacher__243__aadb__farm1_265_20210640135_c179a1caa4_b.jpg__9865b956
aadb__train__farm1_286_20012596389_4ff5137a5c_b.jpg__13384aa3,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_286_20012596389_4ff5137a5c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_286_20012596389_4ff5137a5c_b.jpg,farm1_286_20012596389_4ff5137a5c_b.jpg,1024,1024,0.6,farm1_286_20012596389_4ff5137a5c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.600738,0.511193,0.420932,0.365678,"['alamp', 'nima', 'rgnet']",0.402331,0.41237,-0.010039,2719,2697,22,0.906,rejected_low,False,rejected_low,teacher__244__aadb__farm1_286_20012596389_4ff5137a5c_b.jpg__3be51ef8
ava__train__738124.jpg__bca5f312,ava,train,data/processed/ava/train.csv,data/raw/ava/images/738124.jpg,/home/omen_pc1/ava/images/738124.jpg,738124.jpg,640,532,,,5.605505,2.0,0.009174,3.0,0.013761,12.0,0.055046,25.0,0.114679,66.0,0.302752,54.0,0.247706,34.0,0.155963,14.0,0.06422,6.0,0.027523,2.0,0.009174,5.839953,0.537773,0.409313,0.592349,"['alamp', 'nima', 'rgnet']",0.513677,0.501796,0.011881,1237,1459,-222,0.412,middle_near_miss,False,middle_near_miss,teacher__245__ava__738124.jpg__c0dd1860
aadb__test__farm1_561_20200331251_a10c367846_b.jpg__d976bbd6,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_561_20200331251_a10c367846_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_561_20200331251_a10c367846_b.jpg,farm1_561_20200331251_a10c367846_b.jpg,768,1024,0.5,farm1_561_20200331251_a10c367846_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.659087,0.517676,0.616013,0.50763,"['alamp', 'nima', 'rgnet']",0.551988,0.557909,-0.005921,782,713,69,0.2603333333333333,selected_high,True,selected_high,teacher__246__aadb__farm1_561_20200331251_a10c367846_b.jpg__073a7f7b
ava__train__126037.jpg__c2d2468f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/126037.jpg,/home/omen_pc1/ava/images/126037.jpg,126037.jpg,640,430,,,5.974875,1.0,0.005025,0.0,0.0,3.0,0.015075,11.0,0.055276,64.0,0.321608,65.0,0.326633,26.0,0.130653,19.0,0.095477,9.0,0.045226,1.0,0.005025,6.017185,0.557465,0.608296,0.488837,"['alamp', 'nima', 'rgnet']",0.543483,0.552888,-0.009405,866,774,92,0.2883333333333333,selected_high,True,selected_high,teacher__247__ava__126037.jpg__6783624b
ava__test__542739.jpg__389bdd77,ava,test,data/processed/ava/test.csv,data/raw/ava/images/542739.jpg,/home/omen_pc1/ava/images/542739.jpg,542739.jpg,514,640,,,5.320652,1.0,0.005435,1.0,0.005435,8.0,0.043478,33.0,0.179348,63.0,0.342391,52.0,0.282609,17.0,0.092391,8.0,0.043478,0.0,0.0,1.0,0.005435,5.315579,0.479509,0.462872,0.524878,"['alamp', 'nima', 'rgnet']",0.495539,0.49017,0.005369,1505,1623,-118,0.5013333333333333,middle_near_miss,False,middle_near_miss,teacher__248__ava__542739.jpg__8c0ba628
aadb__train__farm1_342_20076949601_123d4325be_b.jpg__cd0714cf,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_342_20076949601_123d4325be_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_342_20076949601_123d4325be_b.jpg,farm1_342_20076949601_123d4325be_b.jpg,1024,683,0.6,farm1_342_20076949601_123d4325be_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.618779,0.513198,0.475006,0.509161,"['alamp', 'nima', 'rgnet']",0.495903,0.494397,0.001506,1497,1565,-68,0.4986666666666666,middle_near_miss,False,middle_near_miss,teacher__249__aadb__farm1_342_20076949601_123d4325be_b.jpg__b26a6a9f
