id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected
ava__train__752259.jpg__d63b2ccb,ava,train,data/processed/ava/train.csv,data/raw/ava/images/752259.jpg,/home/omen_pc1/ava/images/752259.jpg,752259.jpg,720,576,,,6.82716,0.0,0.0,0.0,0.0,1.0,0.004115,3.0,0.012346,33.0,0.135802,72.0,0.296296,63.0,0.259259,41.0,0.168724,22.0,0.090535,8.0,0.032922,6.007673,0.556408,0.575081,0.705235,"['alamp', 'nima', 'rgnet']",0.638291,0.624342,0.013949,205,237,-32,0.068,selected_high,True
ava__train__128013.jpg__dedcc280,ava,train,data/processed/ava/train.csv,data/raw/ava/images/128013.jpg,/home/omen_pc1/ava/images/128013.jpg,128013.jpg,590,466,,,6.610063,1.0,0.003145,3.0,0.009434,7.0,0.022013,19.0,0.059748,50.0,0.157233,66.0,0.207547,78.0,0.245283,51.0,0.160377,32.0,0.100629,11.0,0.034591,6.043302,0.560367,0.739107,0.572132,"['alamp', 'nima', 'rgnet']",0.637745,0.645506,-0.007761,206,153,53,0.06833333333333333,selected_high,True
ava__train__913967.jpg__449cda30,ava,train,data/processed/ava/train.csv,data/raw/ava/images/913967.jpg,/home/omen_pc1/ava/images/913967.jpg,913967.jpg,800,521,,,6.138889,0.0,0.0,5.0,0.027778,3.0,0.016667,13.0,0.072222,40.0,0.222222,48.0,0.266667,40.0,0.222222,16.0,0.088889,12.0,0.066667,3.0,0.016667,6.141156,0.57124,0.596142,0.684102,"['alamp', 'nima', 'rgnet']",0.637632,0.627591,0.010041,207,217,-10,0.06866666666666667,selected_high,True
ava__train__725063.jpg__96e300e3,ava,train,data/processed/ava/train.csv,data/raw/ava/images/725063.jpg,/home/omen_pc1/ava/images/725063.jpg,725063.jpg,640,480,,,2.79397,67.0,0.336683,30.0,0.150754,35.0,0.175879,33.0,0.165829,22.0,0.110553,7.0,0.035176,2.0,0.01005,2.0,0.01005,0.0,0.0,1.0,0.005025,5.70404,0.522671,0.725318,0.590153,"['alamp', 'nima', 'rgnet']",0.637471,0.640855,-0.003384,208,167,41,0.069,selected_high,True
ava__train__390060.jpg__9b63ac71,ava,train,data/processed/ava/train.csv,data/raw/ava/images/390060.jpg,/home/omen_pc1/ava/images/390060.jpg,390060.jpg,640,427,,,6.145834,0.0,0.0,2.0,0.010417,3.0,0.015625,18.0,0.09375,39.0,0.203125,65.0,0.338542,33.0,0.171875,15.0,0.078125,11.0,0.057292,6.0,0.03125,5.904922,0.544991,0.633892,0.657715,"['alamp', 'nima', 'rgnet']",0.636913,0.630086,0.006827,209,205,4,0.06933333333333333,selected_high,True
ava__train__502394.jpg__7c4ebd2f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/502394.jpg,/home/omen_pc1/ava/images/502394.jpg,502394.jpg,640,428,,,4.825,4.0,0.025,4.0,0.025,8.0,0.05,51.0,0.31875,48.0,0.3,29.0,0.18125,12.0,0.075,3.0,0.01875,0.0,0.0,1.0,0.00625,5.54824,0.50536,0.626914,0.669936,"['alamp', 'nima', 'rgnet']",0.63627,0.62589,0.01038,210,225,-15,0.06966666666666667,selected_high,True
ava__train__459387.jpg__4c8b0f38,ava,train,data/processed/ava/train.csv,data/raw/ava/images/459387.jpg,/home/omen_pc1/ava/images/459387.jpg,459387.jpg,640,587,,,5.450293,0.0,0.0,6.0,0.035088,6.0,0.035088,26.0,0.152047,55.0,0.321637,44.0,0.25731,22.0,0.128655,6.0,0.035088,3.0,0.017544,3.0,0.017544,6.019008,0.557668,0.666035,0.626939,"['alamp', 'nima', 'rgnet']",0.63565,0.634142,0.001508,211,191,20,0.07,selected_high,True
aadb__train__farm1_407_19498206693_87eac8d711_b.jpg__d083f79c,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_407_19498206693_87eac8d711_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_407_19498206693_87eac8d711_b.jpg,farm1_407_19498206693_87eac8d711_b.jpg,1024,678,0.65,farm1_407_19498206693_87eac8d711_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.560972,0.506775,0.618038,0.674498,"['alamp', 'nima', 'rgnet']",0.635142,0.623933,0.011209,212,238,-26,0.07033333333333333,selected_high,True
ava__train__31127.jpg__d3008c8f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/31127.jpg,/home/omen_pc1/ava/images/31127.jpg,31127.jpg,480,640,,,5.545454,2.0,0.009569,3.0,0.014354,17.0,0.08134,33.0,0.157895,47.0,0.22488,55.0,0.263158,27.0,0.129187,15.0,0.07177,6.0,0.028708,4.0,0.019139,5.652822,0.51698,0.721084,0.589817,"['alamp', 'nima', 'rgnet']",0.63504,0.637962,-0.002922,213,176,37,0.07066666666666667,selected_high,True
ava__train__674306.jpg__722bbed7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/674306.jpg,/home/omen_pc1/ava/images/674306.jpg,674306.jpg,640,427,,,4.43871,6.0,0.03871,8.0,0.051613,16.0,0.103226,53.0,0.341935,44.0,0.283871,17.0,0.109677,6.0,0.03871,3.0,0.019355,2.0,0.012903,0.0,0.0,6.194757,0.577195,0.645877,0.637875,"['alamp', 'nima', 'rgnet']",0.635008,0.632374,0.002634,214,197,17,0.071,selected_high,True
ava__train__262418.jpg__e7b741d5,ava,train,data/processed/ava/train.csv,data/raw/ava/images/262418.jpg,/home/omen_pc1/ava/images/262418.jpg,262418.jpg,480,640,,,5.49569,2.0,0.008621,2.0,0.008621,12.0,0.051724,36.0,0.155172,72.0,0.310345,60.0,0.258621,30.0,0.12931,10.0,0.043103,1.0,0.00431,7.0,0.030172,5.818244,0.53536,0.613305,0.672105,"['alamp', 'nima', 'rgnet']",0.63491,0.625133,0.009777,215,227,-12,0.07133333333333333,selected_high,True
aadb__train__farm1_485_19974771369_fedf0035ed_b.jpg__9c4bf27a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19974771369_fedf0035ed_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19974771369_fedf0035ed_b.jpg,farm1_485_19974771369_fedf0035ed_b.jpg,1024,904,0.7,farm1_485_19974771369_fedf0035ed_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.390263,0.487807,0.634602,0.66447,"['alamp', 'nima', 'rgnet']",0.634857,0.62453,0.010327,216,233,-17,0.07166666666666667,selected_high,True
aadb__train__farm1_257_20170854096_1f83f2f317_b.jpg__df062154,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_257_20170854096_1f83f2f317_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_257_20170854096_1f83f2f317_b.jpg,farm1_257_20170854096_1f83f2f317_b.jpg,1024,1024,0.7,farm1_257_20170854096_1f83f2f317_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.333179,0.481464,0.68502,0.624606,"['alamp', 'nima', 'rgnet']",0.634457,0.630321,0.004136,217,204,13,0.072,selected_high,True
aadb__train__farm4_3695_20101312586_5d81353a55_b.jpg__f88a38d6,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3695_20101312586_5d81353a55_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3695_20101312586_5d81353a55_b.jpg,farm4_3695_20101312586_5d81353a55_b.jpg,1024,683,0.7,farm4_3695_20101312586_5d81353a55_b.jpg,,,,,,,,,,,,,,,,,,,,,,6.057912,0.56199,0.752507,0.554261,"['alamp', 'nima', 'rgnet']",0.634332,0.644631,-0.010299,218,157,61,0.07233333333333333,selected_high,True
ava__test__564446.jpg__2ea30633,ava,test,data/processed/ava/test.csv,data/raw/ava/images/564446.jpg,/home/omen_pc1/ava/images/564446.jpg,564446.jpg,640,420,,,6.42,0.0,0.0,1.0,0.006667,1.0,0.006667,4.0,0.026667,35.0,0.233333,47.0,0.313333,34.0,0.226667,11.0,0.073333,11.0,0.073333,6.0,0.04,6.180234,0.575582,0.58681,0.683685,"['alamp', 'nima', 'rgnet']",0.634125,0.623876,0.010249,219,239,-20,0.07266666666666667,selected_high,True
ava__train__857919.jpg__4dffdc7e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/857919.jpg,/home/omen_pc1/ava/images/857919.jpg,857919.jpg,640,496,,,5.186529,1.0,0.005181,6.0,0.031088,13.0,0.067358,32.0,0.165803,69.0,0.357513,44.0,0.227979,17.0,0.088083,7.0,0.036269,3.0,0.015544,1.0,0.005181,5.90905,0.54545,0.585244,0.69047,"['alamp', 'nima', 'rgnet']",0.633878,0.621365,0.012513,220,246,-26,0.073,selected_high,True
ava__train__325452.jpg__342d5b23,ava,train,data/processed/ava/train.csv,data/raw/ava/images/325452.jpg,/home/omen_pc1/ava/images/325452.jpg,325452.jpg,640,480,,,5.03876,4.0,0.015504,8.0,0.031008,15.0,0.05814,56.0,0.217054,90.0,0.348837,50.0,0.193798,23.0,0.089147,9.0,0.034884,2.0,0.007752,1.0,0.003876,5.717585,0.524176,0.626034,0.661212,"['alamp', 'nima', 'rgnet']",0.633437,0.624827,0.00861,221,230,-9,0.07333333333333333,selected_high,True
ava__train__803371.jpg__dfa89b0a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/803371.jpg,/home/omen_pc1/ava/images/803371.jpg,803371.jpg,384,640,,,4.840909,0.0,0.0,7.0,0.05303,9.0,0.068182,24.0,0.181818,64.0,0.484848,21.0,0.159091,3.0,0.022727,1.0,0.007576,3.0,0.022727,0.0,0.0,6.086884,0.565209,0.60448,0.669891,"['alamp', 'nima', 'rgnet']",0.633258,0.624754,0.008504,222,231,-9,0.07366666666666667,selected_high,True
ava__train__309962.jpg__94673909,ava,train,data/processed/ava/train.csv,data/raw/ava/images/309962.jpg,/home/omen_pc1/ava/images/309962.jpg,309962.jpg,640,435,,,5.376344,0.0,0.0,3.0,0.016129,11.0,0.05914,33.0,0.177419,59.0,0.317204,43.0,0.231183,23.0,0.123656,11.0,0.05914,3.0,0.016129,0.0,0.0,5.787839,0.531982,0.563811,0.709031,"['alamp', 'nima', 'rgnet']",0.633238,0.617125,0.016113,223,264,-41,0.074,selected_high,True
aadb__train__farm1_376_19523533353_51d8b29ecf_b.jpg__788d10dc,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_376_19523533353_51d8b29ecf_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_376_19523533353_51d8b29ecf_b.jpg,farm1_376_19523533353_51d8b29ecf_b.jpg,1024,683,0.9,farm1_376_19523533353_51d8b29ecf_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.508727,0.50097,0.568866,0.711007,"['alamp', 'nima', 'rgnet']",0.633147,0.615538,0.017609,224,268,-44,0.07433333333333333,selected_high,True
aadb__train__farm1_529_20195580262_fca5e138ea_b.jpg__e3c43f55,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_529_20195580262_fca5e138ea_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_529_20195580262_fca5e138ea_b.jpg,farm1_529_20195580262_fca5e138ea_b.jpg,1024,819,0.8,farm1_529_20195580262_fca5e138ea_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.739549,0.526617,0.683911,0.61153,"['alamp', 'nima', 'rgnet']",0.631991,0.631364,0.000627,225,202,23,0.07466666666666667,selected_high,True
ava__test__44261.jpg__cfdbb19f,ava,test,data/processed/ava/test.csv,data/raw/ava/images/44261.jpg,/home/omen_pc1/ava/images/44261.jpg,44261.jpg,640,432,,,6.873518,1.0,0.003953,1.0,0.003953,6.0,0.023715,14.0,0.055336,43.0,0.16996,42.0,0.166008,49.0,0.193676,48.0,0.189723,22.0,0.086957,27.0,0.106719,5.904573,0.544953,0.739223,0.562287,"['alamp', 'nima', 'rgnet']",0.631328,0.639308,-0.00798,226,170,56,0.075,selected_high,True
ava__train__667386.jpg__0059d794,ava,train,data/processed/ava/train.csv,data/raw/ava/images/667386.jpg,/home/omen_pc1/ava/images/667386.jpg,667386.jpg,473,640,,,5.277778,1.0,0.005051,3.0,0.015152,9.0,0.045455,30.0,0.151515,81.0,0.409091,43.0,0.217172,23.0,0.116162,5.0,0.025253,3.0,0.015152,0.0,0.0,5.946098,0.549566,0.663797,0.621575,"['alamp', 'nima', 'rgnet']",0.631263,0.629774,0.001489,227,206,21,0.07533333333333334,selected_high,True
ava__train__3292.jpg__c1787d10,ava,train,data/processed/ava/train.csv,data/raw/ava/images/3292.jpg,/home/omen_pc1/ava/images/3292.jpg,3292.jpg,640,480,,,5.355556,7.0,0.022222,9.0,0.028571,23.0,0.073016,55.0,0.174603,82.0,0.260317,64.0,0.203175,42.0,0.133333,20.0,0.063492,5.0,0.015873,8.0,0.025397,5.111027,0.456781,0.690933,0.618206,"['alamp', 'nima', 'rgnet']",0.631154,0.626719,0.004435,228,220,8,0.07566666666666666,selected_high,True
ava__train__38773.jpg__6ced1d2e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/38773.jpg,/home/omen_pc1/ava/images/38773.jpg,38773.jpg,640,510,,,5.6125,0.0,0.0,3.0,0.01875,8.0,0.05,21.0,0.13125,48.0,0.3,41.0,0.25625,22.0,0.1375,10.0,0.0625,6.0,0.0375,1.0,0.00625,5.838688,0.537632,0.582859,0.688037,"['alamp', 'nima', 'rgnet']",0.630925,0.618146,0.012779,229,260,-31,0.076,selected_high,True
ava__train__662069.jpg__496e464c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/662069.jpg,/home/omen_pc1/ava/images/662069.jpg,662069.jpg,413,640,,,5.467626,0.0,0.0,3.0,0.021583,5.0,0.035971,13.0,0.093525,48.0,0.345324,54.0,0.388489,9.0,0.064748,4.0,0.028777,2.0,0.014388,1.0,0.007194,5.989864,0.554429,0.636498,0.640837,"['alamp', 'nima', 'rgnet']",0.630461,0.625923,0.004538,230,224,6,0.07633333333333334,selected_high,True
aadb__test__farm1_371_19927626688_393a448f8c_b.jpg__de184e91,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19927626688_393a448f8c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19927626688_393a448f8c_b.jpg,farm1_371_19927626688_393a448f8c_b.jpg,1024,681,0.6,farm1_371_19927626688_393a448f8c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.571364,0.507929,0.596638,0.681745,"['alamp', 'nima', 'rgnet']",0.630321,0.617374,0.012947,231,261,-30,0.07666666666666666,selected_high,True
aadb__train__farm1_389_20209602341_bace577897_b.jpg__a393d44d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20209602341_bace577897_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20209602341_bace577897_b.jpg,farm1_389_20209602341_bace577897_b.jpg,666,1024,0.7,farm1_389_20209602341_bace577897_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.475921,0.497325,0.632163,0.654329,"['alamp', 'nima', 'rgnet']",0.629762,0.620804,0.008958,232,250,-18,0.077,selected_high,True
ava__val__60663.jpg__28a154c9,ava,val,data/processed/ava/val.csv,data/raw/ava/images/60663.jpg,/home/omen_pc1/ava/images/60663.jpg,60663.jpg,640,500,,,5.964286,2.0,0.014286,1.0,0.007143,3.0,0.021429,20.0,0.142857,34.0,0.242857,25.0,0.178571,32.0,0.228571,12.0,0.085714,8.0,0.057143,3.0,0.021429,5.994236,0.554915,0.631749,0.642435,"['alamp', 'nima', 'rgnet']",0.629409,0.624498,0.004911,233,234,-1,0.07733333333333334,selected_high,True
ava__val__509381.jpg__ac06b7fb,ava,val,data/processed/ava/val.csv,data/raw/ava/images/509381.jpg,/home/omen_pc1/ava/images/509381.jpg,509381.jpg,640,427,,,6.196262,0.0,0.0,1.0,0.004673,2.0,0.009346,19.0,0.088785,40.0,0.186916,72.0,0.336449,44.0,0.205607,25.0,0.116822,8.0,0.037383,3.0,0.014019,5.893487,0.543721,0.703283,0.58708,"['alamp', 'nima', 'rgnet']",0.629225,0.632868,-0.003643,234,193,41,0.07766666666666666,selected_high,True
aadb__val__farm1_368_20175088266_55846a873c_b.jpg__e8c99e3d,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20175088266_55846a873c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_368_20175088266_55846a873c_b.jpg,farm1_368_20175088266_55846a873c_b.jpg,727,1024,0.85,farm1_368_20175088266_55846a873c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.561025,0.506781,0.590047,0.684891,"['alamp', 'nima', 'rgnet']",0.629142,0.615495,0.013647,235,270,-35,0.078,selected_high,True
ava__test__108362.jpg__d8a95ca7,ava,test,data/processed/ava/test.csv,data/raw/ava/images/108362.jpg,/home/omen_pc1/ava/images/108362.jpg,108362.jpg,640,512,,,5.33557,2.0,0.006711,4.0,0.013423,29.0,0.097315,55.0,0.184564,80.0,0.268456,67.0,0.224832,30.0,0.100671,21.0,0.07047,7.0,0.02349,3.0,0.010067,5.563425,0.507047,0.627538,0.654657,"['alamp', 'nima', 'rgnet']",0.629048,0.620312,0.008736,236,252,-16,0.07833333333333334,selected_high,True
aadb__train__farm1_263_19964087900_abf83c5f36_b.jpg__6939f544,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_263_19964087900_abf83c5f36_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_263_19964087900_abf83c5f36_b.jpg,farm1_263_19964087900_abf83c5f36_b.jpg,1024,683,0.7,farm1_263_19964087900_abf83c5f36_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.235857,0.470651,0.682432,0.616855,"['alamp', 'nima', 'rgnet']",0.628465,0.624434,0.004031,237,235,2,0.07866666666666666,selected_high,True
ava__train__360216.jpg__c64976cc,ava,train,data/processed/ava/train.csv,data/raw/ava/images/360216.jpg,/home/omen_pc1/ava/images/360216.jpg,360216.jpg,427,640,,,6.433673,0.0,0.0,0.0,0.0,5.0,0.02551,12.0,0.061224,38.0,0.193878,62.0,0.316327,34.0,0.173469,21.0,0.107143,10.0,0.05102,14.0,0.071429,6.11515,0.56835,0.646944,0.625514,"['alamp', 'nima', 'rgnet']",0.62837,0.626583,0.001787,238,221,17,0.079,selected_high,True
aadb__train__farm1_383_19583455033_509e02992a_b.jpg__bd51be01,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_19583455033_509e02992a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_19583455033_509e02992a_b.jpg,farm1_383_19583455033_509e02992a_b.jpg,768,1024,0.6,farm1_383_19583455033_509e02992a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.086705,0.454078,0.59915,0.686371,"['alamp', 'nima', 'rgnet']",0.628253,0.612278,0.015975,239,287,-48,0.07933333333333334,selected_high,True
ava__train__303506.jpg__d97efc6a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/303506.jpg,/home/omen_pc1/ava/images/303506.jpg,303506.jpg,640,640,,,5.789473,1.0,0.004785,0.0,0.0,13.0,0.062201,20.0,0.095694,58.0,0.277512,60.0,0.287081,33.0,0.157895,12.0,0.057416,7.0,0.033493,5.0,0.023923,5.416908,0.490768,0.596682,0.680743,"['alamp', 'nima', 'rgnet']",0.628121,0.614419,0.013702,240,278,-38,0.07966666666666666,selected_high,True
ava__train__7956.jpg__7f279276,ava,train,data/processed/ava/train.csv,data/raw/ava/images/7956.jpg,/home/omen_pc1/ava/images/7956.jpg,7956.jpg,640,480,,,5.946429,1.0,0.003571,6.0,0.021429,12.0,0.042857,32.0,0.114286,63.0,0.225,66.0,0.235714,43.0,0.153571,41.0,0.146429,12.0,0.042857,4.0,0.014286,5.481495,0.497944,0.778371,0.533478,"['alamp', 'nima', 'rgnet']",0.627882,0.63835,-0.010468,241,173,68,0.08,selected_high,True
ava__train__828121.jpg__33184932,ava,train,data/processed/ava/train.csv,data/raw/ava/images/828121.jpg,/home/omen_pc1/ava/images/828121.jpg,828121.jpg,720,453,,,5.531746,3.0,0.011905,2.0,0.007937,7.0,0.027778,33.0,0.130952,83.0,0.329365,81.0,0.321429,24.0,0.095238,10.0,0.039683,5.0,0.019841,4.0,0.015873,5.871792,0.54131,0.710547,0.579056,"['alamp', 'nima', 'rgnet']",0.627878,0.632565,-0.004687,242,194,48,0.08033333333333334,selected_high,True
ava__train__715503.jpg__d2972e38,ava,train,data/processed/ava/train.csv,data/raw/ava/images/715503.jpg,/home/omen_pc1/ava/images/715503.jpg,715503.jpg,337,481,,,5.341936,0.0,0.0,0.0,0.0,2.0,0.012903,24.0,0.154839,68.0,0.43871,45.0,0.290323,13.0,0.083871,2.0,0.012903,1.0,0.006452,0.0,0.0,5.976137,0.552904,0.681392,0.599185,"['alamp', 'nima', 'rgnet']",0.62744,0.629236,-0.001796,243,209,34,0.08066666666666666,selected_high,True
ava__train__281303.jpg__5a7de234,ava,train,data/processed/ava/train.csv,data/raw/ava/images/281303.jpg,/home/omen_pc1/ava/images/281303.jpg,281303.jpg,640,426,,,5.648769,2.0,0.004474,3.0,0.006711,16.0,0.035794,54.0,0.120805,135.0,0.302013,136.0,0.304251,64.0,0.143177,26.0,0.058166,4.0,0.008949,7.0,0.01566,5.727654,0.525295,0.63783,0.639405,"['alamp', 'nima', 'rgnet']",0.627364,0.62158,0.005784,244,245,-1,0.081,selected_high,True
ava__val__621205.jpg__2c75f7f8,ava,val,data/processed/ava/val.csv,data/raw/ava/images/621205.jpg,/home/omen_pc1/ava/images/621205.jpg,621205.jpg,548,640,,,5.666666,1.0,0.005952,0.0,0.0,4.0,0.02381,19.0,0.113095,52.0,0.309524,56.0,0.333333,24.0,0.142857,9.0,0.053571,3.0,0.017857,0.0,0.0,5.793056,0.532562,0.633012,0.641155,"['alamp', 'nima', 'rgnet']",0.627039,0.621202,0.005837,245,248,-3,0.08133333333333333,selected_high,True
ava__train__59985.jpg__6cc33b27,ava,train,data/processed/ava/train.csv,data/raw/ava/images/59985.jpg,/home/omen_pc1/ava/images/59985.jpg,59985.jpg,576,461,,,6.927711,0.0,0.0,0.0,0.0,1.0,0.006024,6.0,0.036145,16.0,0.096386,45.0,0.271084,47.0,0.283133,27.0,0.162651,12.0,0.072289,12.0,0.072289,6.607158,0.623018,0.544165,0.692812,"['alamp', 'nima', 'rgnet']",0.626374,0.615452,0.010922,246,271,-25,0.08166666666666667,selected_high,True
ava__test__43576.jpg__78dd7abc,ava,test,data/processed/ava/test.csv,data/raw/ava/images/43576.jpg,/home/omen_pc1/ava/images/43576.jpg,43576.jpg,640,479,,,3.84322,24.0,0.101695,32.0,0.135593,43.0,0.182203,58.0,0.245763,42.0,0.177966,23.0,0.097458,6.0,0.025424,5.0,0.021186,2.0,0.008475,1.0,0.004237,5.835092,0.537232,0.662905,0.614281,"['alamp', 'nima', 'rgnet']",0.626026,0.624604,0.001422,247,232,15,0.082,selected_high,True
aadb__test__farm1_355_20174367956_c815c44ed3_b.jpg__c43e2637,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20174367956_c815c44ed3_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20174367956_c815c44ed3_b.jpg,farm1_355_20174367956_c815c44ed3_b.jpg,1024,683,0.8,farm1_355_20174367956_c815c44ed3_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.580004,0.508889,0.615727,0.657375,"['alamp', 'nima', 'rgnet']",0.625867,0.61636,0.009507,248,266,-18,0.08233333333333333,selected_high,True
ava__train__855816.jpg__ee6fc9a2,ava,train,data/processed/ava/train.csv,data/raw/ava/images/855816.jpg,/home/omen_pc1/ava/images/855816.jpg,855816.jpg,800,623,,,5.04878,2.0,0.009756,9.0,0.043902,12.0,0.058537,33.0,0.160976,86.0,0.419512,38.0,0.185366,15.0,0.073171,7.0,0.034146,2.0,0.009756,1.0,0.004878,5.192327,0.465814,0.729667,0.573402,"['alamp', 'nima', 'rgnet']",0.625149,0.627583,-0.002434,249,218,31,0.08266666666666667,selected_high,True
aadb__train__farm1_297_19540454733_85ecefce08_b.jpg__9663ca17,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_297_19540454733_85ecefce08_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_297_19540454733_85ecefce08_b.jpg,farm1_297_19540454733_85ecefce08_b.jpg,980,1024,0.9,farm1_297_19540454733_85ecefce08_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.421083,0.491231,0.580235,0.687816,"['alamp', 'nima', 'rgnet']",0.625125,0.609917,0.015208,250,298,-48,0.083,selected_high,True
ava__train__179747.jpg__4f0afd2d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/179747.jpg,/home/omen_pc1/ava/images/179747.jpg,179747.jpg,640,507,,,4.737227,4.0,0.014599,20.0,0.072993,35.0,0.127737,68.0,0.248175,67.0,0.244526,38.0,0.138686,29.0,0.105839,8.0,0.029197,3.0,0.010949,2.0,0.007299,5.791436,0.532382,0.41206,0.813025,"['alamp', 'nima', 'rgnet']",0.624575,0.590494,0.034081,251,426,-175,0.08333333333333333,selected_high,True
ava__train__361488.jpg__6f117a94,ava,train,data/processed/ava/train.csv,data/raw/ava/images/361488.jpg,/home/omen_pc1/ava/images/361488.jpg,361488.jpg,640,378,,,6.677193,3.0,0.010526,2.0,0.007018,7.0,0.024561,19.0,0.066667,38.0,0.133333,63.0,0.221053,65.0,0.22807,39.0,0.136842,26.0,0.091228,23.0,0.080702,6.25575,0.583972,0.618271,0.63768,"['alamp', 'nima', 'rgnet']",0.624546,0.62089,0.003656,252,249,3,0.08366666666666667,selected_high,True
