id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10
aadb__train__farm1_443_20142898186_2d38b1df07_b.jpg__6238663d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_443_20142898186_2d38b1df07_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_443_20142898186_2d38b1df07_b.jpg,farm1_443_20142898186_2d38b1df07_b.jpg,1024,768,0.65,farm1_443_20142898186_2d38b1df07_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_443_20188318645_78d86802bc_b.jpg__66ad6034,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_443_20188318645_78d86802bc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_443_20188318645_78d86802bc_b.jpg,farm1_443_20188318645_78d86802bc_b.jpg,1024,1024,0.2,farm1_443_20188318645_78d86802bc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_444_20009701360_4740906e31_b.jpg__eee73194,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20009701360_4740906e31_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20009701360_4740906e31_b.jpg,farm1_444_20009701360_4740906e31_b.jpg,768,1024,0.5,farm1_444_20009701360_4740906e31_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_444_20126931105_3e5d3f8c07_b.jpg__965b7b64,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20126931105_3e5d3f8c07_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20126931105_3e5d3f8c07_b.jpg,farm1_444_20126931105_3e5d3f8c07_b.jpg,1024,1024,0.25,farm1_444_20126931105_3e5d3f8c07_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_444_20146985499_faaa37147d_b.jpg__36dd9611,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20146985499_faaa37147d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20146985499_faaa37147d_b.jpg,farm1_444_20146985499_faaa37147d_b.jpg,1024,683,0.375,farm1_444_20146985499_faaa37147d_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_444_20288221701_3af74acf63_b.jpg__9ae71518,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20288221701_3af74acf63_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_444_20288221701_3af74acf63_b.jpg,farm1_444_20288221701_3af74acf63_b.jpg,1024,683,0.7,farm1_444_20288221701_3af74acf63_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_445_20245212686_7ed4db4d1c_b.jpg__06dd0ab3,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_445_20245212686_7ed4db4d1c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_445_20245212686_7ed4db4d1c_b.jpg,farm1_445_20245212686_7ed4db4d1c_b.jpg,1024,681,0.75,farm1_445_20245212686_7ed4db4d1c_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_445_20332893371_58f6a7f472_b.jpg__a7ab4ca1,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_445_20332893371_58f6a7f472_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_445_20332893371_58f6a7f472_b.jpg,farm1_445_20332893371_58f6a7f472_b.jpg,1024,681,0.4,farm1_445_20332893371_58f6a7f472_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_447_20282488925_388b8d7b18_b.jpg__9136825d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_447_20282488925_388b8d7b18_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_447_20282488925_388b8d7b18_b.jpg,farm1_447_20282488925_388b8d7b18_b.jpg,1024,683,0.65,farm1_447_20282488925_388b8d7b18_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_448_20102392956_b7330b9f60_b.jpg__e34ee821,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20102392956_b7330b9f60_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20102392956_b7330b9f60_b.jpg,farm1_448_20102392956_b7330b9f60_b.jpg,683,1024,0.45,farm1_448_20102392956_b7330b9f60_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_448_20202949435_0cc5a22251_b.jpg__8ef0e5bf,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20202949435_0cc5a22251_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20202949435_0cc5a22251_b.jpg,farm1_448_20202949435_0cc5a22251_b.jpg,1024,765,0.5,farm1_448_20202949435_0cc5a22251_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_449_20152154076_a1a964aedc_b.jpg__a7339f08,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_449_20152154076_a1a964aedc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_449_20152154076_a1a964aedc_b.jpg,farm1_449_20152154076_a1a964aedc_b.jpg,1024,768,0.4,farm1_449_20152154076_a1a964aedc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_450_19998788828_a78f8f7994_b.jpg__662df732,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_450_19998788828_a78f8f7994_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_450_19998788828_a78f8f7994_b.jpg,farm1_450_19998788828_a78f8f7994_b.jpg,1024,486,0.6,farm1_450_19998788828_a78f8f7994_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_451_20079764388_0a1e802657_b.jpg__a35c1bc4,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_451_20079764388_0a1e802657_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_451_20079764388_0a1e802657_b.jpg,farm1_451_20079764388_0a1e802657_b.jpg,1024,678,0.8,farm1_451_20079764388_0a1e802657_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_451_20189218352_11b2feeeb5_b.jpg__d21c4e65,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_451_20189218352_11b2feeeb5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_451_20189218352_11b2feeeb5_b.jpg,farm1_451_20189218352_11b2feeeb5_b.jpg,768,1024,0.7,farm1_451_20189218352_11b2feeeb5_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_452_19569923444_3496eb7988_b.jpg__58588cb6,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_452_19569923444_3496eb7988_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_452_19569923444_3496eb7988_b.jpg,farm1_452_19569923444_3496eb7988_b.jpg,1024,683,0.65,farm1_452_19569923444_3496eb7988_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_452_20180496286_2615294981_b.jpg__e80a40fb,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_452_20180496286_2615294981_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_452_20180496286_2615294981_b.jpg,farm1_452_20180496286_2615294981_b.jpg,683,1024,0.4,farm1_452_20180496286_2615294981_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_453_19986871390_9188e09831_b.jpg__4d82b065,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_453_19986871390_9188e09831_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_453_19986871390_9188e09831_b.jpg,farm1_453_19986871390_9188e09831_b.jpg,1024,681,0.6,farm1_453_19986871390_9188e09831_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_454_20188212845_aa4244c4fa_b.jpg__e3fc55e8,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_454_20188212845_aa4244c4fa_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_454_20188212845_aa4244c4fa_b.jpg,farm1_454_20188212845_aa4244c4fa_b.jpg,1024,820,0.55,farm1_454_20188212845_aa4244c4fa_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_455_19971167399_b698b7d302_b.jpg__d8afae02,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_19971167399_b698b7d302_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_19971167399_b698b7d302_b.jpg,farm1_455_19971167399_b698b7d302_b.jpg,1024,768,0.5,farm1_455_19971167399_b698b7d302_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_455_20003573091_547f1df821_b.jpg__1970e075,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_20003573091_547f1df821_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_20003573091_547f1df821_b.jpg,farm1_455_20003573091_547f1df821_b.jpg,1024,768,0.25,farm1_455_20003573091_547f1df821_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_455_20093145700_2b6e7c268e_b.jpg__1d4be98d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_20093145700_2b6e7c268e_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_455_20093145700_2b6e7c268e_b.jpg,farm1_455_20093145700_2b6e7c268e_b.jpg,1024,683,0.55,farm1_455_20093145700_2b6e7c268e_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_456_19997008730_88ecb9ab04_b.jpg__c60dfbba,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_19997008730_88ecb9ab04_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_19997008730_88ecb9ab04_b.jpg,farm1_456_19997008730_88ecb9ab04_b.jpg,1024,685,0.55,farm1_456_19997008730_88ecb9ab04_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_456_20302065366_21e00f0ace_b.jpg__d8cdfcfc,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_20302065366_21e00f0ace_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_20302065366_21e00f0ace_b.jpg,farm1_456_20302065366_21e00f0ace_b.jpg,877,712,0.0,farm1_456_20302065366_21e00f0ace_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_457_19558877854_579f1a0500_b.jpg__e36f3789,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_457_19558877854_579f1a0500_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_457_19558877854_579f1a0500_b.jpg,farm1_457_19558877854_579f1a0500_b.jpg,1024,683,0.8,farm1_457_19558877854_579f1a0500_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_458_19536394953_69487c02ab_b.jpg__a5521576,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_458_19536394953_69487c02ab_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_458_19536394953_69487c02ab_b.jpg,farm1_458_19536394953_69487c02ab_b.jpg,662,918,0.15,farm1_458_19536394953_69487c02ab_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_460_20020756170_cafc54f5cd_b.jpg__8232faeb,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20020756170_cafc54f5cd_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20020756170_cafc54f5cd_b.jpg,farm1_460_20020756170_cafc54f5cd_b.jpg,1024,768,0.458,farm1_460_20020756170_cafc54f5cd_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_460_20086881028_1aff06e8fc_b.jpg__aab19aa4,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20086881028_1aff06e8fc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20086881028_1aff06e8fc_b.jpg,farm1_460_20086881028_1aff06e8fc_b.jpg,698,698,0.4,farm1_460_20086881028_1aff06e8fc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_460_20107072256_451898221a_b.jpg__38ad346c,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20107072256_451898221a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20107072256_451898221a_b.jpg,farm1_460_20107072256_451898221a_b.jpg,1024,768,0.2,farm1_460_20107072256_451898221a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_460_20167259051_cf5937f9b6_b.jpg__0caa9c02,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20167259051_cf5937f9b6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_460_20167259051_cf5937f9b6_b.jpg,farm1_460_20167259051_cf5937f9b6_b.jpg,1024,819,0.75,farm1_460_20167259051_cf5937f9b6_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_461_19793645950_ac4277cf65_b.jpg__9a592dfd,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_461_19793645950_ac4277cf65_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_461_19793645950_ac4277cf65_b.jpg,farm1_461_19793645950_ac4277cf65_b.jpg,1024,819,0.6,farm1_461_19793645950_ac4277cf65_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_461_20182843061_0423e5189f_b.jpg__4a9862e0,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_461_20182843061_0423e5189f_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_461_20182843061_0423e5189f_b.jpg,farm1_461_20182843061_0423e5189f_b.jpg,735,1024,0.35,farm1_461_20182843061_0423e5189f_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_464_20209566795_bf91653888_b.jpg__5d8abf93,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_464_20209566795_bf91653888_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_464_20209566795_bf91653888_b.jpg,farm1_464_20209566795_bf91653888_b.jpg,1024,768,0.6,farm1_464_20209566795_bf91653888_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_467_20237703606_5772146b99_b.jpg__d139a42a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_467_20237703606_5772146b99_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_467_20237703606_5772146b99_b.jpg,farm1_467_20237703606_5772146b99_b.jpg,1024,768,0.3,farm1_467_20237703606_5772146b99_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_470_19897639679_86fc1f302c_b.jpg__8838e1c7,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_470_19897639679_86fc1f302c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_470_19897639679_86fc1f302c_b.jpg,farm1_470_19897639679_86fc1f302c_b.jpg,683,1024,0.85,farm1_470_19897639679_86fc1f302c_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_471_20078433965_ed5b120cfe_b.jpg__df177151,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_471_20078433965_ed5b120cfe_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_471_20078433965_ed5b120cfe_b.jpg,farm1_471_20078433965_ed5b120cfe_b.jpg,1024,768,0.6,farm1_471_20078433965_ed5b120cfe_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_473_19950394178_9d13683d04_b.jpg__41f65a47,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_473_19950394178_9d13683d04_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_473_19950394178_9d13683d04_b.jpg,farm1_473_19950394178_9d13683d04_b.jpg,1024,683,0.45,farm1_473_19950394178_9d13683d04_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_474_19462792034_c8d6372c96_b.jpg__297f19db,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_474_19462792034_c8d6372c96_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_474_19462792034_c8d6372c96_b.jpg,farm1_474_19462792034_c8d6372c96_b.jpg,1024,925,0.6,farm1_474_19462792034_c8d6372c96_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_482_20146468889_5f97a7950c_b.jpg__380b5fc8,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_482_20146468889_5f97a7950c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_482_20146468889_5f97a7950c_b.jpg,farm1_482_20146468889_5f97a7950c_b.jpg,700,467,0.5,farm1_482_20146468889_5f97a7950c_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_483_19917392828_855a503199_b.jpg__9856014e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19917392828_855a503199_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19917392828_855a503199_b.jpg,farm1_483_19917392828_855a503199_b.jpg,1024,683,0.45,farm1_483_19917392828_855a503199_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_483_19932058838_e14434d5c0_b.jpg__904e84c2,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19932058838_e14434d5c0_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19932058838_e14434d5c0_b.jpg,farm1_483_19932058838_e14434d5c0_b.jpg,1024,768,0.5,farm1_483_19932058838_e14434d5c0_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_485_19966892358_88bd477509_b.jpg__c78d5d34,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19966892358_88bd477509_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19966892358_88bd477509_b.jpg,farm1_485_19966892358_88bd477509_b.jpg,1024,688,0.55,farm1_485_19966892358_88bd477509_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_485_19974771369_fedf0035ed_b.jpg__9c4bf27a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19974771369_fedf0035ed_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_19974771369_fedf0035ed_b.jpg,farm1_485_19974771369_fedf0035ed_b.jpg,1024,904,0.7,farm1_485_19974771369_fedf0035ed_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_485_20083972400_b1c00c38b1_b.jpg__b7e64753,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_20083972400_b1c00c38b1_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_485_20083972400_b1c00c38b1_b.jpg,farm1_485_20083972400_b1c00c38b1_b.jpg,1024,540,0.6,farm1_485_20083972400_b1c00c38b1_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_487_19642965413_9e8d659203_b.jpg__d6e0fa5d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_487_19642965413_9e8d659203_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_487_19642965413_9e8d659203_b.jpg,farm1_487_19642965413_9e8d659203_b.jpg,1024,768,0.4,farm1_487_19642965413_9e8d659203_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_488_20174476086_e3aa2c7574_b.jpg__82c8d050,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_488_20174476086_e3aa2c7574_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_488_20174476086_e3aa2c7574_b.jpg,farm1_488_20174476086_e3aa2c7574_b.jpg,1024,768,0.2,farm1_488_20174476086_e3aa2c7574_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_490_19986858811_74308389e1_b.jpg__82a9f81e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_490_19986858811_74308389e1_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_490_19986858811_74308389e1_b.jpg,farm1_490_19986858811_74308389e1_b.jpg,1024,819,0.4,farm1_490_19986858811_74308389e1_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_491_20022503368_5b46ff9615_b.jpg__d6b2018a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_491_20022503368_5b46ff9615_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_491_20022503368_5b46ff9615_b.jpg,farm1_491_20022503368_5b46ff9615_b.jpg,1024,683,0.65,farm1_491_20022503368_5b46ff9615_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_493_20007344508_abf328651a_b.jpg__2470e2dd,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_493_20007344508_abf328651a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_493_20007344508_abf328651a_b.jpg,farm1_493_20007344508_abf328651a_b.jpg,681,1024,0.4,farm1_493_20007344508_abf328651a_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_494_19946011590_5be333df18_b.jpg__90a3642d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_494_19946011590_5be333df18_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_494_19946011590_5be333df18_b.jpg,farm1_494_19946011590_5be333df18_b.jpg,1024,1024,0.542,farm1_494_19946011590_5be333df18_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_494_20160585332_897b9a52a8_b.jpg__f538a153,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_494_20160585332_897b9a52a8_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_494_20160585332_897b9a52a8_b.jpg,farm1_494_20160585332_897b9a52a8_b.jpg,1024,769,0.2,farm1_494_20160585332_897b9a52a8_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_495_19593818973_6b9ac4fab5_b.jpg__42726c3d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_19593818973_6b9ac4fab5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_19593818973_6b9ac4fab5_b.jpg,farm1_495_19593818973_6b9ac4fab5_b.jpg,692,1024,0.55,farm1_495_19593818973_6b9ac4fab5_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_495_19950935020_c6836fb23b_b.jpg__b296b8f2,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_19950935020_c6836fb23b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_19950935020_c6836fb23b_b.jpg,farm1_495_19950935020_c6836fb23b_b.jpg,1024,683,0.4,farm1_495_19950935020_c6836fb23b_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_495_20196908145_85e87712cc_b.jpg__bb67ab86,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_20196908145_85e87712cc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_20196908145_85e87712cc_b.jpg,farm1_495_20196908145_85e87712cc_b.jpg,1024,678,0.4,farm1_495_20196908145_85e87712cc_b.jpg,,,,,,,,,,,,,,,,,,,,,
aadb__train__farm1_496_20084113540_9b5afe85b6_b.jpg__e2d600bd,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_496_20084113540_9b5afe85b6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_496_20084113540_9b5afe85b6_b.jpg,farm1_496_20084113540_9b5afe85b6_b.jpg,1024,768,0.4,farm1_496_20084113540_9b5afe85b6_b.jpg,,,,,,,,,,,,,,,,,,,,,
